127.0.0.1 - - [18/Nov/2020:14:05:16 -0400] "HEAD / HTTP/1.1" 200 183 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:15:10 -0400] "GET / HTTP/1.1" 500 185 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:15:13 -0400] "GET / HTTP/1.1" 500 185 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:05 -0400] "GET / HTTP/1.1" 302 177414 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:05 -0400] "GET /v2/quotes/search HTTP/1.1" 302 180643 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:06 -0400] "GET /login HTTP/1.1" 200 44282 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/vendors/custom/fullcalendar/fullcalendar.bundle.css HTTP/1.1" 200 7941 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /css/jqueryui-editable.css HTTP/1.1" 200 3843 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/snippets/pages/user/login.js HTTP/1.1" 200 1552 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/demo/default/base/scripts.bundle.min.js HTTP/1.1" 200 26976 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/demo/default/custom/components/forms/widgets/bootstrap-daterangepicker.js HTTP/1.1" 200 1174 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/demo/default/base/scripts.bundle.js HTTP/1.1" 200 50483 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/demo/default/custom/components/forms/validation/form-controls.js HTTP/1.1" 200 1275 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/demo/default/custom/components/forms/wizard/wizard.min.js HTTP/1.1" 200 1128 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/vendors/custom/fullcalendar/fullcalendar.bundle.min.js HTTP/1.1" 200 54415 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /js/jqueryui-editable.min.js HTTP/1.1" 200 19577 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /css/app.css HTTP/1.1" 200 203851 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /js/app.js HTTP/1.1" 200 727451 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /assets/vendors/base/vendors.bundle.js HTTP/1.1" 200 862633 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /fonts/sailec.otf?a05444e891dc3b8ef7bc54a1694370cd HTTP/1.1" 200 42306 "http://cargofive.local/css/app.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:07 -0400] "GET /images/login.jpg HTTP/1.1" 200 570777 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:30:10 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:31:59 -0400] "GET /js/bootstrap.js.map HTTP/1.1" 404 2841 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:31:59 -0400] "GET /assets/vendors/base/toastr.js.map HTTP/1.1" 404 2841 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:32:12 -0400] "GET /login HTTP/1.1" 200 43716 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:32:13 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:10 -0400] "GET /login HTTP/1.1" 200 44420 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:13 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:25 -0400] "GET /login HTTP/1.1" 200 3966 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:26 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:34:55 -0400] "POST /login HTTP/1.1" 302 1331 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:34:55 -0400] "GET /login HTTP/1.1" 200 4020 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:11 -0400] "POST /login HTTP/1.1" 302 1330 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:13 -0400] "GET /home HTTP/1.1" 302 1381 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /v2/quotes/search HTTP/1.1" 200 51700 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /css/quote.css HTTP/1.1" 200 613 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/plugins/datatables.min.css HTTP/1.1" 200 5374 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /logo.png HTTP/1.1" 200 6615 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /js/intercom.js?v=3 HTTP/1.1" 200 493 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/demo/default/custom/components/forms/widgets/ion-range-slider.js HTTP/1.1" 200 845 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/demo/default/custom/components/forms/widgets/bootstrap-touchspin.js HTTP/1.1" 200 898 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/demo/default/custom/components/forms/widgets/bootstrap-datepicker.js HTTP/1.1" 200 921 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /js/quotes-v2.js HTTP/1.1" 200 20263 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/demo/default/custom/components/base/dropdown.js HTTP/1.1" 200 720 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /js/toarts-config.js HTTP/1.1" 200 584 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/demo/default/custom/components/datatables/base/html-table-quotesrates.js HTTP/1.1" 200 736 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/app/media/img/misc/notification_bg.jpg HTTP/1.1" 200 22533 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:15 -0400] "GET /fonts/line-awesome/line-awesome.woff2?v=1.1. HTTP/1.1" 200 45396 "http://cargofive.local/css/app.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:15 -0400] "GET /fonts/flaticon/Flaticon.woff HTTP/1.1" 200 35459 "http://cargofive.local/css/app.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:15 -0400] "GET /Container/getContainer/?id_group=1 HTTP/1.1" 301 637 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:15 -0400] "GET /Container/getContainer?id_group=1 HTTP/1.1" 200 1036 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:25 -0400] "GET /fonts/metronic/Metronic_fda1334c35d0f5fe2afb3afebbb6774a.woff2 HTTP/1.1" 200 1074 "http://cargofive.local/css/app.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:14 -0400] "GET /v2/quotes HTTP/1.1" 200 12301 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/plugins/button-dropdown/css/bootstrap.css HTTP/1.1" 200 14423 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/datatable/jquery.dataTables.css HTTP/1.1" 200 2709 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/plugins/button-dropdown/js/bootstrap.js HTTP/1.1" 200 14438 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/plugins/button-dropdown/js/jquery3.js HTTP/1.1" 200 60276 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/datatable/jquery.dataTables.js HTTP/1.1" 200 113387 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/demo/default/custom/components/datatables/base/html-table-quotes.js HTTP/1.1" 200 1127 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /assets/demo/default/custom/components/forms/widgets/select2.js HTTP/1.1" 200 1738 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:16 -0400] "GET /js/base.js HTTP/1.1" 200 5577 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:17 -0400] "GET /assets/images/sort_both.png HTTP/1.1" 404 2841 "http://cargofive.local/assets/datatable/jquery.dataTables.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:17 -0400] "GET /v2/quotes/datatable?_=1605728177252 HTTP/1.1" 200 17777 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:17 -0400] "GET /assets/images/sort_desc.png HTTP/1.1" 404 2841 "http://cargofive.local/assets/datatable/jquery.dataTables.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:22 -0400] "GET /v2/quotes/show/KrR HTTP/1.1" 200 94008 "http://cargofive.local/v2/quotes" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:23 -0400] "GET /images/flags/1x1/ao.svg HTTP/1.1" 200 2541 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:23 -0400] "GET /js/tinymce/jquery.tinymce.min.js HTTP/1.1" 200 1890 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:23 -0400] "GET /js/tinymce/tinymce.min.js HTTP/1.1" 200 119252 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:23 -0400] "GET /fonts/font-awesome/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77449 "http://cargofive.local/css/app.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/themes/modern/theme.min.js HTTP/1.1" 200 43639 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/plugins/nanospell/plugin.js HTTP/1.1" 200 6762 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/plugins/template/plugin.min.js HTTP/1.1" 200 2489 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/plugins/paste/plugin.min.js HTTP/1.1" 200 8440 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/plugins/nanospell/os/contextmenu.js HTTP/1.1" 200 1370 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/skins/lightgray/skin.min.css HTTP/1.1" 200 8754 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:24 -0400] "GET /js/tinymce/skins/lightgray/content.min.css HTTP/1.1" 200 1653 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:25 -0400] "GET /js/tinymce/plugins/nanospell/theme/nanospell.css HTTP/1.1" 200 485 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:36:28 -0400] "GET /api/quotes HTTP/1.1" 200 7018 "http://cargofive.local/v2/quotes/show/KrR" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
